Seed,Dataset,Model,HyperOpt params
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0001', 'subsample': '0.8693', 'colsample_bytree': '0.6659', 'max_depth': '7.0000', 'eta': '0.0477', 'scale_pos_weight': '1.0375'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.7605', 'colsample_bytree': '0.7725', 'max_depth': '7.0000', 'eta': '0.0055', 'scale_pos_weight': '1.0900'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.8610', 'colsample_bytree': '0.6206', 'max_depth': '11.0000', 'eta': '0.0463', 'scale_pos_weight': '1.0635'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0091', 'subsample': '0.9453', 'colsample_bytree': '0.8075', 'max_depth': '9.0000', 'eta': '0.0116', 'scale_pos_weight': '1.0659'}"
0,报告数据,xgb,"{'lambda': '0.0017', 'gamma': '0.9390', 'subsample': '0.8985', 'colsample_bytree': '0.7459', 'max_depth': '11.0000', 'eta': '0.0025', 'scale_pos_weight': '1.0415'}"
0,报告数据,xgb,"{'lambda': '0.0004', 'gamma': '0.0000', 'subsample': '0.8092', 'colsample_bytree': '0.6238', 'max_depth': '11.0000', 'eta': '0.0019', 'scale_pos_weight': '1.0868'}"
0,报告数据,xgb,"{'lambda': '0.0001', 'gamma': '0.0000', 'subsample': '0.8665', 'colsample_bytree': '0.6270', 'max_depth': '11.0000', 'eta': '0.0203', 'scale_pos_weight': '1.0517'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.8804', 'colsample_bytree': '0.6293', 'max_depth': '7.0000', 'eta': '0.0124', 'scale_pos_weight': '1.0464'}"
0,报告数据,xgb,"{'lambda': '0.0001', 'gamma': '0.0000', 'subsample': '0.9439', 'colsample_bytree': '0.8344', 'max_depth': '9.0000', 'eta': '0.0461', 'scale_pos_weight': '1.0796'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.8849', 'colsample_bytree': '0.8164', 'max_depth': '11.0000', 'eta': '0.0215', 'scale_pos_weight': '1.0527'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.5644', 'subsample': '0.9336', 'colsample_bytree': '0.6802', 'max_depth': '9.0000', 'eta': '0.0183', 'scale_pos_weight': '1.0370'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0007', 'subsample': '0.8941', 'colsample_bytree': '0.8983', 'max_depth': '9.0000', 'eta': '0.0091', 'scale_pos_weight': '1.0383'}"
0,报告数据,xgb,"{'lambda': '0.0004', 'gamma': '0.0000', 'subsample': '0.8314', 'colsample_bytree': '0.7241', 'max_depth': '5.0000', 'eta': '0.0011', 'scale_pos_weight': '1.0322'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0014', 'subsample': '0.9135', 'colsample_bytree': '0.6891', 'max_depth': '7.0000', 'eta': '0.0016', 'scale_pos_weight': '1.0813'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.3449', 'subsample': '0.8394', 'colsample_bytree': '0.7390', 'max_depth': '9.0000', 'eta': '0.0267', 'scale_pos_weight': '1.0186'}"
0,报告数据,xgb,"{'lambda': '0.0183', 'gamma': '0.0004', 'subsample': '0.7892', 'colsample_bytree': '0.7323', 'max_depth': '3.0000', 'eta': '0.0080', 'scale_pos_weight': '1.0616'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.9479', 'colsample_bytree': '0.6124', 'max_depth': '7.0000', 'eta': '0.0032', 'scale_pos_weight': '1.0250'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.2387', 'subsample': '0.9023', 'colsample_bytree': '0.8192', 'max_depth': '11.0000', 'eta': '0.0013', 'scale_pos_weight': '1.0129'}"
0,报告数据,xgb,"{'lambda': '0.0007', 'gamma': '0.0010', 'subsample': '0.9349', 'colsample_bytree': '0.9910', 'max_depth': '9.0000', 'eta': '0.0473', 'scale_pos_weight': '1.0042'}"
0,报告数据,xgb,"{'lambda': '0.0930', 'gamma': '0.0000', 'subsample': '0.9086', 'colsample_bytree': '0.7823', 'max_depth': '5.0000', 'eta': '0.0010', 'scale_pos_weight': '1.0692'}"
0,报告数据,xgb,"{'lambda': '0.0195', 'gamma': '0.0000', 'subsample': '0.9047', 'colsample_bytree': '0.6700', 'max_depth': '9.0000', 'eta': '0.0023', 'scale_pos_weight': '1.0230'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.7707', 'colsample_bytree': '0.8733', 'max_depth': '11.0000', 'eta': '0.0059', 'scale_pos_weight': '1.0800'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0010', 'subsample': '0.9495', 'colsample_bytree': '0.9412', 'max_depth': '9.0000', 'eta': '0.0017', 'scale_pos_weight': '1.0381'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.9466', 'colsample_bytree': '0.9146', 'max_depth': '9.0000', 'eta': '0.0041', 'scale_pos_weight': '1.0911'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.7096', 'colsample_bytree': '0.8581', 'max_depth': '7.0000', 'eta': '0.0021', 'scale_pos_weight': '1.0717'}"
0,报告数据,xgb,"{'lambda': '0.0001', 'gamma': '0.0001', 'subsample': '0.7834', 'colsample_bytree': '0.7125', 'max_depth': '7.0000', 'eta': '0.0011', 'scale_pos_weight': '1.0022'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.1461', 'subsample': '0.8841', 'colsample_bytree': '0.9612', 'max_depth': '5.0000', 'eta': '0.0301', 'scale_pos_weight': '1.0466'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0004', 'subsample': '0.9386', 'colsample_bytree': '0.6732', 'max_depth': '9.0000', 'eta': '0.0016', 'scale_pos_weight': '1.0084'}"
0,报告数据,xgb,"{'lambda': '0.0003', 'gamma': '0.0644', 'subsample': '0.7984', 'colsample_bytree': '0.6357', 'max_depth': '5.0000', 'eta': '0.0025', 'scale_pos_weight': '1.0213'}"
0,报告数据,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.7209', 'colsample_bytree': '0.7875', 'max_depth': '7.0000', 'eta': '0.0444', 'scale_pos_weight': '1.0917'}"
0,报告数据,xgb,"{'lambda': '0.7506', 'gamma': '0.7932', 'subsample': '0.9428', 'colsample_bytree': '0.7553', 'max_depth': '5.0000', 'eta': '0.0350', 'scale_pos_weight': '1.0013'}"
0,报告数据,xgb,"{'lambda': '0.2068', 'gamma': '0.1092', 'subsample': '0.8172', 'colsample_bytree': '0.6691', 'max_depth': '7.0000', 'eta': '0.0148', 'scale_pos_weight': '1.0724'}"
0,报告数据,xgb,"{'lambda': '0.0020', 'gamma': '0.4643', 'subsample': '0.9477', 'colsample_bytree': '0.6845', 'max_depth': '7.0000', 'eta': '0.0012', 'scale_pos_weight': '1.0188'}"
0,报告数据,xgb,"{'lambda': '0.0264', 'gamma': '0.0506', 'subsample': '0.8303', 'colsample_bytree': '0.7238', 'max_depth': '7.0000', 'eta': '0.0010', 'scale_pos_weight': '1.0018'}"
